2025-08-17 21:20:30,866 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,961 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:31,256 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:31,359 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:31,456 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:31,657 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:31,761 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,056 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,163 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,257 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,361 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,456 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,563 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,657 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,762 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:32,961 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:33,057 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:33,656 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:33,760 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:33,860 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:34,463 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:35,527 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:35,624 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:36,443 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:36,592 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:36,890 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:36,997 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:37,891 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:37,997 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,320 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,436 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,666 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,761 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,860 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:38,964 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,191 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,298 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,393 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,499 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,596 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,698 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:40,796 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:43,074 - src.face_recognizer - INFO - Cleared all known face encodings
2025-08-17 21:20:43,075 - src.face_recognizer - INFO - Loaded encoding for user 129259
2025-08-17 21:20:43,075 - src.face_recognizer - INFO - Loaded encoding for user 888
2025-08-17 21:20:43,075 - src.face_recognizer - INFO - Reloaded 2 user face encodings
2025-08-17 21:20:46,477 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:46,773 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:46,866 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:46,971 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,066 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,175 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,277 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,366 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,475 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:47,775 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
